Team Name,roster_person_fullName,roster_person_id,_Null_,active,alternateCaptain,birthCity,birthCountry,birthDate,birthStateProvince,captain,currentAge,currentTeam_id,currentTeam_link,currentTeam_name,firstName,fullName,height,id,lastName,link,nationality,primaryNumber,primaryPosition_abbreviation,primaryPosition_code,primaryPosition_name,primaryPosition_type,rookie,rosterStatus,shootsCatches,weight
St. Louis Blues,Alexander Steen,8470257,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Winnipeg,CAN,1984-03-01,MB,0,35,19,/api/v1/teams/19,St. Louis Blues,Alexander,Alexander Steen,"6' 0""",8470257,Steen,/api/v1/people/8470257,SWE,20,LW,L,Left Wing,Forward,0,Y,L,211
St. Louis Blues,Brayden Schenn,8475170,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Saskatoon,CAN,1991-08-22,SK,0,28,19,/api/v1/teams/19,St. Louis Blues,Brayden,Brayden Schenn,"6' 1""",8475170,Schenn,/api/v1/people/8475170,CAN,10,C,C,Center,Forward,0,Y,L,200
St. Louis Blues,Carl Gunnarsson,8474125,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Orebro,SWE,1986-11-09,"",0,33,19,/api/v1/teams/19,St. Louis Blues,Carl,Carl Gunnarsson,"6' 2""",8474125,Gunnarsson,/api/v1/people/8474125,SWE,4,D,D,Defenseman,Defenseman,0,Y,L,198
St. Louis Blues,Colton Parayko,8476892,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,St. Albert,CAN,1993-05-12,AB,0,26,19,/api/v1/teams/19,St. Louis Blues,Colton,Colton Parayko,"6' 6""",8476892,Parayko,/api/v1/people/8476892,CAN,55,D,D,Defenseman,Defenseman,0,Y,R,230
St. Louis Blues,David Perron,8474102,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Sherbrooke,CAN,1988-05-28,QC,0,31,19,/api/v1/teams/19,St. Louis Blues,David,David Perron,"6' 0""",8474102,Perron,/api/v1/people/8474102,CAN,57,LW,L,Left Wing,Forward,0,Y,R,200
St. Louis Blues,Ivan Barbashev,8477964,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Moscow,RUS,1995-12-14,"",0,24,19,/api/v1/teams/19,St. Louis Blues,Ivan,Ivan Barbashev,"6' 0""",8477964,Barbashev,/api/v1/people/8477964,RUS,49,C,C,Center,Forward,0,Y,L,187
St. Louis Blues,Jacob de la Rose,8477455,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Arvika,SWE,1995-05-20,"",0,24,19,/api/v1/teams/19,St. Louis Blues,Jacob,Jacob de la Rose,"6' 3""",8477455,de la Rose,/api/v1/people/8477455,SWE,61,LW,L,Left Wing,Forward,0,Y,L,215
St. Louis Blues,Jaden Schwartz,8475768,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Wilcox,CAN,1992-06-25,SK,0,27,19,/api/v1/teams/19,St. Louis Blues,Jaden,Jaden Schwartz,"5' 10""",8475768,Schwartz,/api/v1/people/8475768,CAN,17,LW,L,Left Wing,Forward,0,Y,L,190
St. Louis Blues,Jake Allen,8474596,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Fredericton,CAN,1990-08-07,NB,0,29,19,/api/v1/teams/19,St. Louis Blues,Jake,Jake Allen,"6' 2""",8474596,Allen,/api/v1/people/8474596,CAN,34,G,G,Goalie,Goalie,0,Y,L,203
St. Louis Blues,Jay Bouwmeester,8470151,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Edmonton,CAN,1983-09-27,AB,0,36,19,/api/v1/teams/19,St. Louis Blues,Jay,Jay Bouwmeester,"6' 4""",8470151,Bouwmeester,/api/v1/people/8470151,CAN,19,D,D,Defenseman,Defenseman,0,Y,L,206
St. Louis Blues,Jordan Binnington,8476412,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Richmond Hill,CAN,1993-07-11,ON,0,26,19,/api/v1/teams/19,St. Louis Blues,Jordan,Jordan Binnington,"6' 1""",8476412,Binnington,/api/v1/people/8476412,CAN,50,G,G,Goalie,Goalie,0,Y,L,174
St. Louis Blues,Jordan Kyrou,8479385,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1998-05-05,ON,0,21,19,/api/v1/teams/19,St. Louis Blues,Jordan,Jordan Kyrou,"6' 0""",8479385,Kyrou,/api/v1/people/8479385,CAN,33,C,C,Center,Forward,1,Y,R,175
St. Louis Blues,Justin Faulk,8475753,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,South St. Paul,USA,1992-03-20,MN,0,27,19,/api/v1/teams/19,St. Louis Blues,Justin,Justin Faulk,"6' 0""",8475753,Faulk,/api/v1/people/8475753,USA,72,D,D,Defenseman,Defenseman,0,Y,R,217
St. Louis Blues,Mackenzie MacEachern,8476907,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Bloomfield Hills,USA,1994-03-09,MI,0,25,19,/api/v1/teams/19,St. Louis Blues,Mackenzie,Mackenzie MacEachern,"6' 2""",8476907,MacEachern,/api/v1/people/8476907,USA,28,LW,L,Left Wing,Forward,0,Y,L,190
St. Louis Blues,Niko Mikkola,8478859,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Finland,FIN,1996-04-27,"",0,23,19,/api/v1/teams/19,St. Louis Blues,Niko,Niko Mikkola,"6' 4""",8478859,Mikkola,/api/v1/people/8478859,FIN,77,D,D,Defenseman,Defenseman,1,Y,L,185
St. Louis Blues,Oskar Sundqvist,8476897,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Boden,SWE,1994-03-23,"",0,25,19,/api/v1/teams/19,St. Louis Blues,Oskar,Oskar Sundqvist,"6' 3""",8476897,Sundqvist,/api/v1/people/8476897,SWE,70,C,C,Center,Forward,0,Y,R,209
St. Louis Blues,Robert Bortuzzo,8474145,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Thunder Bay,CAN,1989-03-18,ON,0,30,19,/api/v1/teams/19,St. Louis Blues,Robert,Robert Bortuzzo,"6' 4""",8474145,Bortuzzo,/api/v1/people/8474145,CAN,41,D,D,Defenseman,Defenseman,0,Y,R,216
St. Louis Blues,Robert Thomas,8480023,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Aurora,CAN,1999-07-02,ON,0,20,19,/api/v1/teams/19,St. Louis Blues,Robert,Robert Thomas,"6' 0""",8480023,Thomas,/api/v1/people/8480023,CAN,18,C,C,Center,Forward,0,Y,R,188
St. Louis Blues,"Ryan O'Reilly",8475158,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Clinton,CAN,1991-02-07,ON,0,29,19,/api/v1/teams/19,St. Louis Blues,Ryan,"Ryan O'Reilly","6' 1""",8475158,"O'Reilly",/api/v1/people/8475158,CAN,90,C,C,Center,Forward,0,Y,L,216
St. Louis Blues,Sammy Blais,8478104,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Montmagny,CAN,1996-06-17,QC,0,23,19,/api/v1/teams/19,St. Louis Blues,Sammy,Sammy Blais,"6' 2""",8478104,Blais,/api/v1/people/8478104,CAN,9,LW,L,Left Wing,Forward,0,Y,L,205
St. Louis Blues,Troy Brouwer,8471426,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Vancouver,CAN,1985-08-17,BC,0,34,19,/api/v1/teams/19,St. Louis Blues,Troy,Troy Brouwer,"6' 3""",8471426,Brouwer,/api/v1/people/8471426,CAN,36,RW,R,Right Wing,Forward,0,Y,R,213
St. Louis Blues,Tyler Bozak,8475098,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Regina,CAN,1986-03-19,SK,0,33,19,/api/v1/teams/19,St. Louis Blues,Tyler,Tyler Bozak,"6' 1""",8475098,Bozak,/api/v1/people/8475098,CAN,21,C,C,Center,Forward,0,Y,R,199
St. Louis Blues,Vince Dunn,8478407,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Mississauga,CAN,1996-10-29,ON,0,23,19,/api/v1/teams/19,St. Louis Blues,Vince,Vince Dunn,"6' 0""",8478407,Dunn,/api/v1/people/8478407,CAN,29,D,D,Defenseman,Defenseman,0,Y,L,203
St. Louis Blues,Vladimir Tarasenko,8475765,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Yaroslavl,RUS,1991-12-13,"",0,28,19,/api/v1/teams/19,St. Louis Blues,Vladimir,Vladimir Tarasenko,"6' 0""",8475765,Tarasenko,/api/v1/people/8475765,RUS,91,RW,R,Right Wing,Forward,0,Y,L,225
St. Louis Blues,Zach Sanford,8477482,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Salem,USA,1994-11-09,MA,0,25,19,/api/v1/teams/19,St. Louis Blues,Zach,Zach Sanford,"6' 4""",8477482,Sanford,/api/v1/people/8477482,USA,12,LW,L,Left Wing,Forward,0,Y,L,207
Tampa Bay Lightning,Alex Killorn,8473986,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Halifax,CAN,1989-09-14,NS,0,30,14,/api/v1/teams/14,Tampa Bay Lightning,Alex,Alex Killorn,"6' 1""",8473986,Killorn,/api/v1/people/8473986,CAN,17,LW,L,Left Wing,Forward,0,Y,L,197
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Tyumen,RUS,1994-07-25,"",0,25,14,/api/v1/teams/14,Tampa Bay Lightning,Andrei,Andrei Vasilevskiy,"6' 3""",8476883,Vasilevskiy,/api/v1/people/8476883,RUS,88,G,G,Goalie,Goalie,0,Y,L,216
Tampa Bay Lightning,Anthony Cirelli,8478519,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Etobicoke,CAN,1997-07-15,ON,0,22,14,/api/v1/teams/14,Tampa Bay Lightning,Anthony,Anthony Cirelli,"6' 0""",8478519,Cirelli,/api/v1/people/8478519,CAN,71,C,C,Center,Forward,0,Y,L,193
Tampa Bay Lightning,Brayden Point,8478010,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Calgary,CAN,1996-03-13,AB,0,23,14,/api/v1/teams/14,Tampa Bay Lightning,Brayden,Brayden Point,"5' 10""",8478010,Point,/api/v1/people/8478010,CAN,21,C,C,Center,Forward,0,Y,R,166
Tampa Bay Lightning,Braydon Coburn,8470601,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Shaunavon,CAN,1985-02-27,SK,0,34,14,/api/v1/teams/14,Tampa Bay Lightning,Braydon,Braydon Coburn,"6' 5""",8470601,Coburn,/api/v1/people/8470601,CAN,55,D,D,Defenseman,Defenseman,0,Y,L,223
Tampa Bay Lightning,Cameron Gaunce,8474611,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Sudbury,CAN,1990-03-19,ON,0,29,14,/api/v1/teams/14,Tampa Bay Lightning,Cameron,Cameron Gaunce,"6' 1""",8474611,Gaunce,/api/v1/people/8474611,CAN,33,D,D,Defenseman,Defenseman,0,Y,L,194
Tampa Bay Lightning,Carter Verhaeghe,8477409,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1995-08-14,ON,0,24,14,/api/v1/teams/14,Tampa Bay Lightning,Carter,Carter Verhaeghe,"6' 1""",8477409,Verhaeghe,/api/v1/people/8477409,CAN,23,C,C,Center,Forward,1,Y,L,177
Tampa Bay Lightning,Cedric Paquette,8476975,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Gaspe,CAN,1993-08-13,QC,0,26,14,/api/v1/teams/14,Tampa Bay Lightning,Cedric,Cedric Paquette,"6' 1""",8476975,Paquette,/api/v1/people/8476975,CAN,13,C,C,Center,Forward,0,Y,L,204
Tampa Bay Lightning,Curtis McElhinney,8470147,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,London,CAN,1983-05-23,ON,0,36,14,/api/v1/teams/14,Tampa Bay Lightning,Curtis,Curtis McElhinney,"6' 1""",8470147,McElhinney,/api/v1/people/8470147,CAN,35,G,G,Goalie,Goalie,0,Y,L,204
Tampa Bay Lightning,Erik Cernak,8478416,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kosice,SVK,1997-05-28,"",0,22,14,/api/v1/teams/14,Tampa Bay Lightning,Erik,Erik Cernak,"6' 3""",8478416,Cernak,/api/v1/people/8478416,SVK,81,D,D,Defenseman,Defenseman,0,Y,R,233
Tampa Bay Lightning,Jan Rutta,8480172,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Pisek,CZE,1990-07-29,"",0,29,14,/api/v1/teams/14,Tampa Bay Lightning,Jan,Jan Rutta,"6' 2""",8480172,Rutta,/api/v1/people/8480172,CZE,44,D,D,Defenseman,Defenseman,0,I,R,204
Tampa Bay Lightning,Kevin Shattenkirk,8474031,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,New Rochelle,USA,1989-01-29,NY,0,31,14,/api/v1/teams/14,Tampa Bay Lightning,Kevin,Kevin Shattenkirk,"6' 0""",8474031,Shattenkirk,/api/v1/people/8474031,USA,22,D,D,Defenseman,Defenseman,0,Y,R,203
Tampa Bay Lightning,Luke Schenn,8474568,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Saskatoon,CAN,1989-11-02,SK,0,30,14,/api/v1/teams/14,Tampa Bay Lightning,Luke,Luke Schenn,"6' 2""",8474568,Schenn,/api/v1/people/8474568,CAN,2,D,D,Defenseman,Defenseman,0,Y,R,227
Tampa Bay Lightning,Mathieu Joseph,8478472,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Laval,CAN,1997-02-09,QC,0,23,14,/api/v1/teams/14,Tampa Bay Lightning,Mathieu,Mathieu Joseph,"6' 1""",8478472,Joseph,/api/v1/people/8478472,CAN,7,RW,R,Right Wing,Forward,0,N,L,190
Tampa Bay Lightning,Mikhail Sergachev,8479410,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Nizhnekamsk,RUS,1998-06-25,"",0,21,14,/api/v1/teams/14,Tampa Bay Lightning,Mikhail,Mikhail Sergachev,"6' 2""",8479410,Sergachev,/api/v1/people/8479410,RUS,98,D,D,Defenseman,Defenseman,0,Y,L,217
Tampa Bay Lightning,Mitchell Stephens,8478477,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Peterborough,CAN,1997-02-05,ON,0,23,14,/api/v1/teams/14,Tampa Bay Lightning,Mitchell,Mitchell Stephens,"5' 11""",8478477,Stephens,/api/v1/people/8478477,CAN,67,C,C,Center,Forward,1,Y,R,193
Tampa Bay Lightning,Nikita Kucherov,8476453,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Maykop,RUS,1993-06-17,"",0,26,14,/api/v1/teams/14,Tampa Bay Lightning,Nikita,Nikita Kucherov,"5' 11""",8476453,Kucherov,/api/v1/people/8476453,RUS,86,RW,R,Right Wing,Forward,0,Y,L,180
Tampa Bay Lightning,Ondrej Palat,8476292,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Frydek-Mistek,CZE,1991-03-28,"",0,28,14,/api/v1/teams/14,Tampa Bay Lightning,Ondrej,Ondrej Palat,"5' 11""",8476292,Palat,/api/v1/people/8476292,CZE,18,LW,L,Left Wing,Forward,0,Y,L,194
Tampa Bay Lightning,Pat Maroon,8474034,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,St. Louis,USA,1988-04-23,MO,0,31,14,/api/v1/teams/14,Tampa Bay Lightning,Pat,Pat Maroon,"6' 2""",8474034,Maroon,/api/v1/people/8474034,USA,14,LW,L,Left Wing,Forward,0,Y,L,236
Tampa Bay Lightning,Ryan McDonagh,8474151,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,St. Paul,USA,1989-06-13,MN,0,30,14,/api/v1/teams/14,Tampa Bay Lightning,Ryan,Ryan McDonagh,"6' 1""",8474151,McDonagh,/api/v1/people/8474151,USA,27,D,D,Defenseman,Defenseman,0,Y,L,214
Tampa Bay Lightning,Steven Stamkos,8474564,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Markham,CAN,1990-02-07,ON,1,30,14,/api/v1/teams/14,Tampa Bay Lightning,Steven,Steven Stamkos,"6' 1""",8474564,Stamkos,/api/v1/people/8474564,CAN,91,C,C,Center,Forward,0,Y,R,194
Tampa Bay Lightning,Tyler Johnson,8474870,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Spokane,USA,1990-07-29,WA,0,29,14,/api/v1/teams/14,Tampa Bay Lightning,Tyler,Tyler Johnson,"5' 8""",8474870,Johnson,/api/v1/people/8474870,USA,9,C,C,Center,Forward,0,Y,R,182
Tampa Bay Lightning,Victor Hedman,8475167,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ornskoldsvik,SWE,1990-12-18,"",0,29,14,/api/v1/teams/14,Tampa Bay Lightning,Victor,Victor Hedman,"6' 6""",8475167,Hedman,/api/v1/people/8475167,SWE,77,D,D,Defenseman,Defenseman,0,Y,L,229
Tampa Bay Lightning,Yanni Gourde,8476826,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Saint-Narcisse,CAN,1991-12-15,QC,0,28,14,/api/v1/teams/14,Tampa Bay Lightning,Yanni,Yanni Gourde,"5' 9""",8476826,Gourde,/api/v1/people/8476826,CAN,37,C,C,Center,Forward,0,Y,L,173
Toronto Maple Leafs,Alexander Kerfoot,8477021,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Vancouver,CAN,1994-08-11,BC,0,25,10,/api/v1/teams/10,Toronto Maple Leafs,Alexander,Alexander Kerfoot,"5' 10""",8477021,Kerfoot,/api/v1/people/8477021,CAN,15,C,C,Center,Forward,0,Y,L,185
Toronto Maple Leafs,Andreas Johnsson,8477341,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Gävle,SWE,1994-11-21,"",0,25,10,/api/v1/teams/10,Toronto Maple Leafs,Andreas,Andreas Johnsson,"5' 10""",8477341,Johnsson,/api/v1/people/8477341,SWE,18,LW,L,Left Wing,Forward,0,I,L,194
Toronto Maple Leafs,Auston Matthews,8479318,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,San Ramon,USA,1997-09-17,CA,0,22,10,/api/v1/teams/10,Toronto Maple Leafs,Auston,Auston Matthews,"6' 3""",8479318,Matthews,/api/v1/people/8479318,USA,34,C,C,Center,Forward,0,Y,L,220
Toronto Maple Leafs,Cody Ceci,8476879,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ottawa,CAN,1993-12-21,ON,0,26,10,/api/v1/teams/10,Toronto Maple Leafs,Cody,Cody Ceci,"6' 2""",8476879,Ceci,/api/v1/people/8476879,CAN,83,D,D,Defenseman,Defenseman,0,I,R,210
Toronto Maple Leafs,Dmytro Timashov,8478857,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kirovograd,UKR,1996-10-01,"",0,23,10,/api/v1/teams/10,Toronto Maple Leafs,Dmytro,Dmytro Timashov,"5' 10""",8478857,Timashov,/api/v1/people/8478857,UKR,41,LW,L,Left Wing,Forward,1,Y,L,192
Toronto Maple Leafs,Frederik Andersen,8475883,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Herning,DNK,1989-10-02,"",0,30,10,/api/v1/teams/10,Toronto Maple Leafs,Frederik,Frederik Andersen,"6' 4""",8475883,Andersen,/api/v1/people/8475883,DNK,31,G,G,Goalie,Goalie,0,Y,L,238
Toronto Maple Leafs,Frederik Gauthier,8477512,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Laval,CAN,1995-04-26,QC,0,24,10,/api/v1/teams/10,Toronto Maple Leafs,Frederik,Frederik Gauthier,"6' 5""",8477512,Gauthier,/api/v1/people/8477512,CAN,33,C,C,Center,Forward,0,Y,L,239
Toronto Maple Leafs,Ilya Mikheyev,8481624,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Omsk,RUS,1994-10-10,"",0,25,10,/api/v1/teams/10,Toronto Maple Leafs,Ilya,Ilya Mikheyev,"6' 3""",8481624,Mikheyev,/api/v1/people/8481624,RUS,65,RW,R,Right Wing,Forward,1,I,L,195
Toronto Maple Leafs,Jack Campbell,8475789,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Port Huron,USA,1992-01-09,MI,0,28,10,/api/v1/teams/10,Toronto Maple Leafs,Jack,Jack Campbell,"6' 2""",8475789,Campbell,/api/v1/people/8475789,USA,36,G,G,Goalie,Goalie,0,Y,L,197
Toronto Maple Leafs,Jake Muzzin,8474162,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Woodstock,CAN,1989-02-21,ON,0,30,10,/api/v1/teams/10,Toronto Maple Leafs,Jake,Jake Muzzin,"6' 3""",8474162,Muzzin,/api/v1/people/8474162,CAN,8,D,D,Defenseman,Defenseman,0,Y,L,217
Toronto Maple Leafs,Jason Spezza,8469455,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1983-06-13,ON,0,36,10,/api/v1/teams/10,Toronto Maple Leafs,Jason,Jason Spezza,"6' 3""",8469455,Spezza,/api/v1/people/8469455,CAN,19,C,C,Center,Forward,0,Y,R,216
Toronto Maple Leafs,John Tavares,8475166,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Mississauga,CAN,1990-09-20,ON,1,29,10,/api/v1/teams/10,Toronto Maple Leafs,John,John Tavares,"6' 1""",8475166,Tavares,/api/v1/people/8475166,CAN,91,C,C,Center,Forward,0,Y,L,215
Toronto Maple Leafs,Justin Holl,8475718,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Tonka Bay,USA,1992-01-30,MN,0,28,10,/api/v1/teams/10,Toronto Maple Leafs,Justin,Justin Holl,"6' 4""",8475718,Holl,/api/v1/people/8475718,USA,3,D,D,Defenseman,Defenseman,0,Y,R,210
Toronto Maple Leafs,Kasperi Kapanen,8477953,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kuopio,FIN,1996-07-23,"",0,23,10,/api/v1/teams/10,Toronto Maple Leafs,Kasperi,Kasperi Kapanen,"6' 1""",8477953,Kapanen,/api/v1/people/8477953,FIN,24,RW,R,Right Wing,Forward,0,Y,R,194
Toronto Maple Leafs,Kyle Clifford,8475160,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ayr,CAN,1991-01-13,ON,0,29,10,/api/v1/teams/10,Toronto Maple Leafs,Kyle,Kyle Clifford,"6' 2""",8475160,Clifford,/api/v1/people/8475160,CAN,73,LW,L,Left Wing,Forward,0,Y,L,211
